"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_28","Signature_3","Signature_31","Signature_34","Signature_40","Signature_5","Signature_8","df.extra"
"TCGA.B5.A0JU",NA,62.3202487514934,NA,NA,NA,58.1941788831416,39.2174534348593,1376.21756759807,77.4923591764944,939.312085276945,NA,3267.23421267219,619.890926628372,1376.21756759807
"TCGA.BG.A0RY",138.619761006356,105.335523233961,NA,24.4553584614556,134.57212802093,11.2769539582263,37.4886738522393,1538.97647833832,NA,NA,NA,2074.27987876315,NA,1538.97647833832
"TCGA.BS.A0UF",274.483601083977,30.4792278806079,1.83294051568133,NA,645.406450627405,NA,NA,592.388623154202,NA,NA,815.340998952321,3144.52373588216,489.158600795602,592.388623154202
"TCGA.EY.A2ON",76.0107083352674,272.473417338142,NA,24.9255184220379,455.035813915951,160.815740750381,NA,2208.52211466705,NA,NA,NA,1422.21702129624,131.443416894531,2208.52211466705
"TCGA.B5.A1MW",99.2946673339397,121.367056018554,39.645636145562,NA,NA,107.75476679871,42.0340095303967,1353.45658817797,NA,NA,393.68236515768,2249.37466890277,NA,1353.45658817797
"TCGA.BS.A0V6",118.106363141946,33.890433186759,NA,NA,950.508758288751,NA,NA,NA,NA,NA,1141.88540687091,1557.69320418612,618.246590694689,0
"TCGA.DI.A1BY",90.3069044784107,79.0537107204593,NA,NA,NA,NA,63.0790118822061,159.863482938037,NA,133.065964101574,1745.84579421072,2411.40277765487,821.275937831863,159.863482938037
"TCGA.D1.A1NZ",78.6556465746476,24.2745959225263,NA,NA,385.16050869071,NA,2.66132491612155,74.0246793224997,NA,NA,774.816393606629,1562.61080877936,489.123584054688,74.0246793224997
"TCGA.EY.A1GS",36.5160602592933,62.4526358953621,NA,NA,NA,45.3142194151186,21.6621634306634,599.810668447249,NA,47.8434736338364,572.555865622602,1766.39928226921,NA,599.810668447249
"TCGA.AP.A05P",129.892621183451,47.3814509101878,NA,NA,321.259706161247,NA,18.0974765305843,566.106791367876,17.7415689542211,NA,NA,1442.59802199642,241.821480737999,566.106791367876
"TCGA.AP.A0L9",210.677576219869,8.08166831540841,NA,NA,552.816641232104,51.8830957932414,NA,NA,NA,NA,1134.97582719085,1742.83142100834,627.800544350465,0
"TCGA.A5.A0G3",60.7423216494145,NA,NA,NA,974.772437178226,NA,NA,NA,NA,NA,1667.9036890604,1235.97491500426,728.077864642301,0
"TCGA.FI.A2EX",1223.87547504328,128.160932065938,1268.12101995129,NA,NA,1965.70230091519,112.449778199384,1160.57121014343,NA,NA,3390.28884446397,14491.3379037345,NA,1160.57121014343
"TCGA.AP.A1DP",32.0923884380056,NA,52.1952825244461,NA,91.2977296989303,79.5680915067192,NA,275.695833970189,NA,NA,222.870961191732,1190.33175574073,41.1547659192721,275.695833970189
"TCGA.D1.A3JQ",172.779604780625,61.2997362396807,NA,NA,550.341200429867,131.800225340887,NA,86.469698539398,NA,NA,805.173274282458,1858.74297747073,448.65052750933,86.469698539398
"TCGA.AP.A1DR",356.741947771386,911.904769726742,NA,165.880648515709,497.823159357987,326.459126846985,NA,6056.70229257074,NA,NA,NA,1215.2413173887,NA,6056.70229257074
"TCGA.A5.A7WJ",184.964860413924,144.592495003705,NA,21.5650303308893,NA,6.48403996678999,NA,986.822622279836,NA,NA,348.102852786832,2458.4735134489,309.46228915698,986.822622279836
"TCGA.PG.A5BC",229.889071921604,41.858106800036,59.2188113721613,NA,NA,NA,46.146696468427,NA,NA,113.840076192875,1222.1949129887,4311.63371092499,358.613931259888,0
"TCGA.A5.A2K3",495.577584274041,61.3644443309818,NA,NA,341.065866795797,NA,0.167887158924692,NA,NA,NA,1457.03886465542,4266.24603081342,985.356203380121,0
"TCGA.A5.A0GU",222.021523465986,54.8077842238126,NA,NA,266.037722062486,32.0810472082758,NA,NA,NA,NA,1350.85485643427,4090.69833752772,772.002866396722,0
"TCGA.B5.A0JS",67.7701903897167,125.554376838358,NA,NA,115.211223151789,29.5608690512662,NA,679.627870435872,NA,NA,407.412122639695,1671.62015323875,292.354488281892,679.627870435872
"TCGA.DF.A2L0",271.570822548975,NA,NA,NA,463.886533598453,465.027647961191,275.567290825863,NA,NA,1536.88040253297,6990.70185231553,1467.28951991246,1986.34626130065,0
"TCGA.D1.A17C",108.931484803906,40.5270130591529,NA,NA,NA,8.7370169667903,NA,985.871434402984,NA,744.166903910584,1002.84637247065,2235.72260989291,388.742793506022,985.871434402984
"TCGA.A5.A0GG",NA,287.230153994644,68.3840932808089,NA,NA,161.208492585765,446.621063423724,NA,NA,1176.48129031333,8074.92332984077,3108.01500266799,1969.32369822632,0
"TCGA.EY.A1GP",139.70478783441,31.7678274652805,NA,NA,507.600637685059,8.62788520956265,NA,NA,NA,NA,868.94138313538,1731.94447333075,495.277536655341,0
"TCGA.AP.A1E4",42.1958449187377,62.119402174272,NA,42.1057029852663,270.20124515558,22.4343402845395,NA,984.879642179136,NA,NA,NA,959.847686030318,107.051986581863,984.879642179136
"TCGA.D1.A174",83.4557330417078,NA,47.4463295626831,NA,NA,NA,36.1405635156063,262.637352792016,NA,56.9027471508184,1170.74773755108,1715.12270908542,625.175458446924,262.637352792016
"TCGA.DF.A2KV",116.003309590738,31.7584828603395,117.294168992809,NA,1146.62039304545,126.237783222439,NA,NA,NA,NA,1649.00119811175,1906.70463162391,845.808547732194,0
"TCGA.AP.A1DM",134.125762739674,295.172506194501,127.200885724052,30.4940379031058,910.497567960343,392.114603851347,NA,2740.50209448797,NA,NA,537.422606535551,NA,NA,2740.50209448797
"TCGA.AX.A3G1",127.83165410483,8.2724245826897,NA,NA,630.890937716692,31.1950643210087,NA,NA,NA,NA,1034.12394903957,1867.91190893853,793.426507740771,0
"TCGA.AP.A05J",NA,305.793696930312,NA,NA,NA,72.1508970514493,315.905078515347,2581.61056617229,NA,575.06788236936,3891.07041807662,3078.97138806874,1208.44411028376,2581.61056617229
"TCGA.B5.A11R",5051.29335665966,5.84291699319318,NA,NA,1012.57284679743,NA,NA,1899.17132446195,NA,NA,424.62520374285,6801.11083668526,654.628346858068,1899.17132446195
"TCGA.BG.A0M3",NA,69.9483016885096,1145.75945642797,NA,43303.5127175888,1776.42009390601,15846.2455125958,NA,NA,NA,NA,176.095832463621,NA,0
"TCGA.B5.A11V",333.783505613173,NA,NA,NA,NA,NA,43.0921674949693,135.851835869277,NA,214.310560022384,980.363340857053,4171.18002284584,226.403447052267,135.851835869277
"TCGA.FI.A2EW",489.319911380319,NA,NA,NA,438.324893067229,5.03232217645463,NA,NA,NA,18.0390685410474,1001.24325017521,3832.95506793754,999.677456814409,0
"TCGA.BS.A0TD",64.0049937719787,63.7947001378291,NA,NA,NA,97.1555913014767,41.7632798370631,840.88530340033,NA,70.664377013865,577.352833473368,2666.8109370827,NA,840.88530340033
"TCGA.AX.A2HH",64.4471623035093,23.0378362374307,1.94231899537566,NA,1134.14270105874,NA,NA,NA,NA,1.33136954863574,847.508450239097,1340.11020856294,593.228033163219,0
"TCGA.B5.A5OD",170.947559576468,30.3474116964234,73.2951754387773,NA,259.221316712246,61.9000291183296,NA,NA,NA,NA,630.471725021115,1723.01122945082,382.576742292601,0
"TCGA.BG.A0MC",1006.19507263027,68.9828055714211,NA,NA,NA,27.5305166703128,11.8314420703801,NA,47.839915125075,NA,2759.10317170746,7644.98544338563,185.62771288258,0
"TCGA.D1.A3DG",604.025327693675,248.222064645683,NA,14.0542183825784,NA,38.1145860010215,NA,1032.52684934253,NA,NA,2894.04757680427,6561.41190474741,430.122255648671,1032.52684934253
"TCGA.B5.A0K3",50.9032319023885,NA,37.6246803319512,NA,NA,38.2720898263878,39.0601606834356,1032.52323415607,NA,40.366406474472,NA,2511.35977451326,352.767673024452,1032.52323415607
"TCGA.EY.A1GO",321.424466981986,NA,486.464695959257,NA,NA,291.565815211131,NA,NA,NA,85.8548440395906,2550.14400626083,5143.19913777649,652.532868683457,0
"TCGA.D1.A16D",318.065911771326,274.202848313897,549.38507331833,NA,NA,772.962461317072,NA,1327.09896363631,NA,NA,1484.00357089253,2634.81408658783,736.224633571332,1327.09896363631
"TCGA.AJ.A3EJ",135.681549290874,248.281877779604,NA,NA,699.490553127195,202.407881918796,NA,NA,NA,160.78018543711,2075.3682923286,2642.15777081073,712.962656490795,0
"TCGA.EO.A22T",120.099716979289,NA,118.45140729037,NA,288.600252710056,49.3334342179544,NA,223.223460206572,NA,NA,330.401433850614,2700.0769688435,477.236104848372,223.223460206572
"TCGA.B5.A0K1",NA,640.614753536884,801.66322240661,NA,39756.1080982438,1674.12406131846,13738.238366362,NA,NA,NA,NA,409.223210912243,NA,0
"TCGA.B5.A11I",43.5145968448583,79.2280445860977,NA,NA,NA,26.7596468035848,33.7885868856076,1407.5423614914,NA,570.290736336827,NA,1379.82298169221,271.230449725289,1407.5423614914
"TCGA.AX.A2IN",110.402729407364,NA,NA,NA,1345.09489244968,NA,NA,149.851637396464,NA,NA,795.322941909055,1000.88292219321,532.93065539002,149.851637396464
"TCGA.EO.A2CG",NA,67.1685486806121,NA,2.49593912478437,NA,71.8463453755795,6.69492860772384,1607.7708412603,NA,1467.58848870573,NA,746.548790331994,412.595662003197,1607.7708412603
"TCGA.AJ.A3TW",NA,91.740919167171,NA,NA,NA,66.183445375796,46.5774496518522,1329.28740227434,40.6575720920377,1514.3263617419,NA,793.113455119319,593.547278931662,1329.28740227434
"TCGA.BG.A2AE",105.526323965447,188.879218374474,NA,50.2831791417017,207.44862855534,37.6426793998229,NA,1703.17443488214,NA,NA,NA,596.650384437683,NA,1703.17443488214
"TCGA.KP.A3W1",505.368059181582,103.975943391248,81.1114451208786,NA,NA,NA,NA,86.7083875531593,NA,55.0800133867814,2024.32799365412,7491.06755645765,317.103979335631,86.7083875531593
"TCGA.FI.A2CX",260.519046142138,61.1236416894857,NA,NA,NA,13.6216576935113,NA,1363.48103889006,NA,39.2584569460808,716.708498463993,4528.5174669759,292.314512785801,1363.48103889006
"TCGA.AP.A053",219.36636209384,180.331672308431,NA,NA,33.8827907012125,80.9284086467597,NA,1358.49247085487,NA,NA,405.692011635162,2352.93345658607,184.319451856321,1358.49247085487
"TCGA.AX.A3G3",65.6445327324986,2.42892378532803,NA,NA,87.2146475989936,NA,NA,229.302408565171,NA,92.994517646435,305.87891709495,1300.78599130342,34.5092652587283,229.302408565171
"TCGA.A5.A0GM",122.129206134893,31.8472016275687,NA,NA,659.419497130273,46.3199953052325,NA,NA,NA,NA,1060.8189850094,1375.99856007372,938.906398797459,0
"TCGA.B5.A0KB",232.87505379913,NA,2019.35622339475,NA,NA,1850.62983191268,30.5466933632227,NA,NA,78.3000800817257,2199.29594568843,4384.24744600588,1027.2009437401,0
"TCGA.D1.A3JP",NA,69.0358922783927,NA,NA,NA,65.2142675187469,111.666700909525,1362.24040131432,NA,104.486871839423,384.83857299884,2172.24148653602,284.472287949513,1362.24040131432
"TCGA.AP.A05D",112.285465144693,196.647943438607,189.018678798704,NA,374.557924115816,188.980005593074,NA,1503.4965287445,NA,NA,NA,1306.04100557322,470.736104073293,1503.4965287445
"TCGA.EY.A215",93.4855020253807,6.78182986570025,17.1074127036926,NA,506.342838932204,NA,3.02653798583452,NA,NA,NA,690.669620581263,1333.92637382996,601.361482103059,0
"TCGA.AX.A2H8",187.842737411503,70.9482999204199,114.868326460057,NA,166.732095764788,258.000041085751,NA,NA,NA,NA,971.4088651455,2551.6139475859,432.227554986387,0
"TCGA.FI.A2D5",46.1635025467202,NA,51.9517646788682,NA,4689.83390650558,283.871201761017,2113.21139526701,NA,NA,NA,NA,3945.97566687326,NA,0
"TCGA.D1.A102",75.5568018713159,82.9430915288026,NA,NA,253.2621210748,8.87974409874369,NA,516.812561377492,NA,NA,183.499733280992,1056.65350287491,460.702628043031,516.812561377492
"TCGA.DF.A2KN",133.140264961021,17.1306642019009,40.9560133778154,NA,79.3660726142355,NA,NA,NA,NA,26.0239052968512,979.496681113784,1582.89731583208,460.020508154494,0
"TCGA.QF.A5YT",NA,NA,NA,NA,551.334702303817,24.7098737300206,32.4634129668432,266.164521678763,NA,32.4800103031497,712.917226967392,2823.35710641413,493.536704891151,266.164521678763
"TCGA.B5.A0K8",142.870452465945,NA,6.96323977878333,NA,404.831802279278,NA,NA,17.4980446242748,NA,NA,901.642635338152,1819.94943068457,491.011209597051,17.4980446242748
"TCGA.EO.A1Y8",NA,24.6311284144854,NA,NA,2549.88786414022,88.2029110075115,8.34928890342668,1912.32589434144,NA,NA,NA,NA,1148.75611627588,1912.32589434144
"TCGA.B5.A3FH",147.65091733664,23.6876839151947,44.0059701032497,NA,477.10012860813,142.652042123671,NA,NA,NA,NA,1160.88507992896,1658.95493195372,546.913078935239,0
"TCGA.SJ.A6ZJ",263.295146258857,159.591857378135,67.6177064589074,NA,NA,17.0220401241616,NA,NA,NA,140.650232473803,3075.51545254788,5007.6461088658,583.274154702225,0
"TCGA.A5.A0G9",283.739456673275,212.546151345137,NA,41.0492159999395,146.119656782268,7.32634880514627,NA,1397.65079055137,NA,NA,NA,1558.27647179819,125.443587226863,1397.65079055137
"TCGA.A5.A1OH",403.598949677198,225.860848914586,NA,NA,NA,53.7060249180822,218.998396616341,NA,NA,451.601760436099,5707.29332964884,16625.4967408546,1133.62531685886,0
"TCGA.EY.A1H0",102.416194367684,93.3095284793085,NA,NA,NA,NA,33.3858957466505,884.037699883444,NA,76.3331506285353,1022.57475935807,2029.21994683798,129.862522379016,884.037699883444
"TCGA.AP.A0LF",325.961869325506,73.1292630603344,117.56633323496,NA,NA,NA,47.5317692214525,NA,NA,110.678662273968,2751.51115559011,4917.93579369805,575.718591268757,0
"TCGA.EY.A1GF",68.1821081665253,26.9855968532822,NA,NA,323.281941305704,NA,NA,259.488032028354,NA,NA,202.427905155174,1118.64805126103,325.524717008568,259.488032028354
"TCGA.E6.A1LZ",459.313100620259,47.2676149145693,21.9245762749987,NA,36.4784043849678,8.19032915825707,NA,NA,NA,NA,1858.58710833599,4639.24141196491,812.459341592159,0
"TCGA.BS.A0UL",233.487073918763,8.61268318527424,58.2725595125381,NA,NA,NA,8.16527533577602,NA,NA,83.2590308150708,2130.90027090821,4271.95557031252,376.501981884198,0
"TCGA.AP.A0LQ",85.2715793909647,89.0938408434684,NA,NA,583.787899509175,NA,NA,NA,NA,NA,996.777030040178,2103.32668164638,760.712208292317,0
"TCGA.BS.A0U5",2148.85514834771,209.861859078816,2878.74850588355,NA,NA,2300.91056742055,74.9805460566335,1059.8856648054,NA,NA,2238.71302643728,23863.4612525596,NA,1059.8856648054
"TCGA.AJ.A3OK",143.910517178369,30.5982803106555,13.6034213593176,NA,NA,31.0341525422166,NA,347.437453865526,NA,NA,396.597489143137,1193.32974837158,151.255642510609,347.437453865526
"TCGA.AX.A3G7",124.624129687035,14.0636232583003,NA,NA,635.989393838677,98.5040749539793,NA,NA,NA,NA,877.164790554886,1118.49636665546,927.152189865159,0
"TCGA.D1.A1NS",143.840150067064,129.796014054791,NA,NA,NA,NA,179.931787720277,1539.47033383532,NA,242.425273242969,2213.42332437999,5269.22607001749,356.314282479419,1539.47033383532
"TCGA.D1.A16J",182.659833383641,74.940080315286,NA,NA,587.346544545176,7.90353145424126,NA,NA,NA,NA,1150.07326202012,2188.19978323077,765.753684326529,0
"TCGA.AP.A056",NA,56.9259107828567,NA,8.34893195017232,NA,31.9832882123037,13.4838432157724,1250.84904830196,NA,1123.08592880697,NA,1079.41261266902,343.387664730968,1250.84904830196
"TCGA.A5.A0GE",195.041952478186,88.6050949497563,NA,NA,388.833155755045,23.9252198910172,6.27506473194275,NA,NA,NA,1178.0584533889,3184.4292547122,617.863470117834,0
"TCGA.BK.A26L",10554.077019226,795.512031939251,NA,NA,30120.4527308846,3627.20982361975,5884.83250375082,NA,NA,2206.90489127644,NA,47743.3478473454,NA,0
"TCGA.BK.A26L.1",117.58712743853,32.9491335467172,NA,NA,928.232673096693,NA,NA,NA,NA,NA,684.741048664177,1712.21709943563,770.537594398967,0
"TCGA.BK.A26L.2",109.38467802058,30.4262911965753,NA,NA,169.882124833582,18.1440939255569,NA,712.044505938716,NA,150.174756098957,408.345991682028,973.846750743769,NA,712.044505938716
"TCGA.EY.A1GD",181.739977895807,46.8454759969026,NA,NA,225.262303292538,86.6812069578043,NA,149.02195178413,NA,NA,737.694445735575,2263.67926986195,326.618272514531,149.02195178413
"TCGA.EO.A3KW",155.287616261978,323.572679118045,NA,51.5123470425241,NA,98.4558587824872,NA,2157.75070678411,NA,NA,1526.08619543199,2953.013399272,884.039418484922,2157.75070678411
"TCGA.FI.A2D0",82.4328635489925,150.049860188873,NA,40.5371874875412,341.806775356308,55.5277864997995,NA,1720.62169062791,NA,NA,NA,453.939539607859,57.0281281096152,1720.62169062791
"TCGA.D1.A17T",1081.61913315586,144.428090069029,NA,NA,NA,107.525940894532,NA,NA,NA,NA,2568.84883360729,9395.56536374297,NA,0
"TCGA.AP.A1E0",472.076557556871,199.576496360672,30.965653684861,NA,NA,NA,50.8000583309521,NA,NA,90.1125122553193,1985.95455868507,5564.27792625059,467.798312782144,0
"TCGA.DI.A1BU",219.753606680401,76.6718287109154,35.0499096533445,NA,NA,NA,NA,163.05796750575,NA,103.726382996612,1493.28379619531,3483.12559686427,372.586285970193,163.05796750575
"TCGA.AX.A3G4",237.221818667899,59.3444797789055,NA,NA,214.926877547914,31.1113565836323,NA,NA,NA,102.11689033859,1577.55336460204,3665.81071816227,391.845192125656,0
"TCGA.AJ.A2QM",50.3146650085537,98.801196576146,NA,NA,NA,28.3828458605695,33.7627812134959,1016.1843341717,NA,54.089721407426,420.165595962713,2061.38812115616,NA,1016.1843341717
"TCGA.D1.A160",57.6431021423574,42.9361742434822,94.0162730363726,NA,1388.64130602548,42.4589301414304,NA,NA,NA,NA,1078.03674903359,1488.52993969424,986.877359018362,0
"TCGA.D1.A16E",209.934683345537,560.870662718088,NA,141.821341967541,140.643305772684,184.10104456005,NA,4301.03498476113,NA,NA,NA,1957.69671369148,NA,4301.03498476113
"TCGA.AP.A1DO",71.3656341476766,162.200574445988,NA,23.3212482277875,264.377115215033,56.3925394386928,NA,937.322410435719,NA,NA,NA,966.168994248829,495.589430869357,937.322410435719
"TCGA.B5.A11Y",109.811599521636,64.4260383861755,43.932399567085,NA,167.484014079063,72.0846369901741,NA,467.055500950014,NA,NA,NA,1963.04241445887,236.356977233378,467.055500950014
"TCGA.B5.A0JX",NA,292.663699062729,NA,NA,NA,193.36729543472,984.316182790254,4352.40149703971,NA,1648.78403226405,9830.70349443229,5349.74138831766,2887.78111588338,4352.40149703971
"TCGA.D1.A17N",NA,104.468479615908,NA,NA,NA,60.2875673845396,112.213007011334,1179.03006299821,NA,242.774022559394,1797.96456379907,3125.94555524974,420.933407058708,1179.03006299821
"TCGA.B5.A1MS",177.009153936211,145.370551694418,NA,NA,NA,26.6862740709381,18.2174064685003,723.967267485192,NA,NA,1487.31068606778,1881.19270327652,642.397907455197,723.967267485192
"TCGA.BG.A0M7",102.571816984561,21.1046711868363,NA,NA,1189.89506514789,NA,NA,NA,NA,NA,973.931766591986,1487.14590912604,1067.97302215795,0
"TCGA.AJ.A2QO",789.33050585595,NA,NA,289.504905521945,1862.89049767388,NA,NA,1356.17511203125,677.55419166721,305.781142652001,NA,13067.7626337261,3854.81161950838,1356.17511203125
"TCGA.EY.A2OQ",147.163011385058,NA,NA,NA,853.779784399439,NA,NA,NA,NA,NA,1079.79118174406,1751.46148532222,362.171439055588,0
"TCGA.BG.A0MU",82.1337933105588,52.3803100174055,NA,NA,NA,32.3074430386556,27.1047869539554,637.925407313079,NA,43.6948319811864,NA,1040.33017142674,73.0816351309043,637.925407313079
"TCGA.A5.A0GV",NA,73.4795601554023,NA,NA,NA,36.9247792105418,124.070749755957,1394.6275439683,NA,266.9504786902,1312.19966076324,2710.89013205429,1050.61748646315,1394.6275439683
"TCGA.AP.A0LE",170.789373764281,32.3857665978873,12.4134000449426,NA,256.144546653925,NA,NA,NA,NA,NA,1032.47294941488,2375.80861766582,577.334363213118,0
"TCGA.K6.A3WQ",117.860248151973,NA,27.5214381443795,NA,146.753209284744,50.6203421271784,NA,NA,NA,78.1485965465164,2245.95853284295,3005.450774052,450.936855935295,0
"TCGA.AJ.A3NH",70.3777342977913,NA,40.9555619792089,NA,NA,29.466731009435,56.7853069937655,NA,NA,51.6332580505058,1548.33388651027,1778.65822062499,817.693046098579,0
"TCGA.QS.A744",400.820304174273,276.491330461481,NA,48.891343620463,294.657753364191,71.5109420729326,NA,1873.75185549897,NA,NA,NA,3039.19499088689,272.34987694463,1873.75185549897
"TCGA.B5.A11O",438.237134762759,37.7452688307474,95.0922915181181,NA,NA,NA,51.550740181527,NA,NA,52.6017774503967,1138.88507649755,9234.57928175214,383.508937009163,0
"TCGA.D1.A2G0",165.34758634592,60.1117801253492,285.112739948163,NA,1141.27122200631,243.573344568185,NA,NA,NA,NA,1176.31774473078,976.100736294436,987.834977249366,0
"TCGA.AP.A0LM",126.294961376361,51.6568033747676,349.59906148494,NA,71.6930344391842,515.805341001757,NA,NA,NA,NA,742.920581943352,2100.27580635186,427.134057491396,0
"TCGA.B5.A3S1",259.420125094858,86.3488978208644,NA,NA,NA,NA,NA,1374.73924144284,29.8536088638129,NA,589.083191512183,3751.27991338896,183.829973694451,1374.73924144284
"TCGA.B5.A0JN",598.576727271182,611.373381205821,NA,86.2745117868205,NA,250.488991821421,NA,3821.01893708601,NA,56.1024961349773,2030.884018263,6146.78226408057,NA,3821.01893708601
"TCGA.D1.A1NU",406.750737021042,49.4347111903449,50.8074450783884,NA,NA,NA,NA,243.506019244852,NA,64.4903861469573,1749.20256425444,7559.71867465012,612.546617902894,243.506019244852
"TCGA.AJ.A3EM",1313.33047746198,NA,NA,5.46693506047711,339.261280571793,NA,NA,NA,NA,NA,NA,5030.29929264457,822.851269625853,0
"TCGA.AP.A1E3",510.650824520157,88.5587230267966,NA,NA,NA,NA,9.77803976164086,NA,NA,NA,1944.5957974928,6361.07510717251,751.214974606866,0
"TCGA.B5.A11J",146.478155383578,28.7565452537395,247.013454137703,NA,839.511293316721,240.656931131742,NA,NA,NA,NA,1545.73739630581,1865.89831050103,481.86550511493,0
"TCGA.B5.A1MR",306.672138797926,265.656977684103,NA,NA,NA,65.0885450986983,NA,1142.14610432592,NA,158.208270598662,2475.57009134723,3178.90115818827,679.447513688166,1142.14610432592
"TCGA.D1.A161",NA,99.8122949944897,NA,NA,NA,63.2274539439862,72.038064283632,1217.32427590435,NA,46.642477279535,127.57825641426,2064.86139763757,301.208630457125,1217.32427590435
"TCGA.QS.A5YQ",124.280329062703,49.2746263987398,77.7362878351155,NA,107.395877005498,111.764040310229,NA,640.727515560041,NA,27.7230795314012,NA,2153.51123748669,NA,640.727515560041
"TCGA.EY.A3L3",118.850551428055,33.86927065637,2.83018826676529,NA,429.823326227204,NA,NA,101.74390490075,NA,NA,334.435239081778,1709.21636151061,416.972647694059,101.74390490075
"TCGA.EY.A2OO",75.6579045771787,NA,NA,NA,59.3969801780679,NA,19.9546350786549,259.122014934509,NA,58.9209558530218,898.373202949516,985.055546007439,484.199696547763,259.122014934509
"TCGA.B5.A11L",208.254483905467,269.75564022182,NA,NA,1179.64917772323,0.407788041299777,18.0764744269589,NA,NA,NA,4046.50313625328,3764.54035498879,2958.61483532918,0
"TCGA.AP.A05N",59.0066218905922,28.7450958982179,NA,NA,163.897617587259,NA,NA,167.730624308503,NA,NA,373.925645549209,1641.96491479588,467.098394015565,167.730624308503
"TCGA.BS.A0TE",53.9827379885268,155.789411561092,NA,NA,158.834988914441,36.0368609656525,NA,769.276612937723,NA,NA,579.123640429777,1042.55910715758,587.996772253845,769.276612937723
"TCGA.D1.A1NY",93.5369553946943,86.8760632732542,1.9448548283435,NA,NA,24.0138732500821,67.1141313410989,1204.51433465972,NA,60.3778742583998,NA,1991.87973908424,NA,1204.51433465972
"TCGA.D1.A16S",159.941915225201,28.7657881074825,NA,NA,43.7083826443753,NA,NA,353.813563435367,NA,NA,312.838400219279,1797.27104974066,261.583210847566,353.813563435367
"TCGA.B5.A11U",163.497180501865,50.7953640835669,NA,NA,NA,34.9381829386455,27.962779069328,942.036636557764,13.1836994527673,NA,598.639131265917,3201.73046905875,NA,942.036636557764
"TCGA.D1.A0ZR",NA,205.778488271337,NA,47.5776079415371,204.877270228071,69.2487751447895,NA,753.753776997264,NA,NA,611.21679857771,1309.98071378918,734.803919712567,753.753776997264
"TCGA.D1.A16Y",103.865732522402,28.5789300675066,NA,6.22088312431066,171.37554430511,NA,NA,384.254645356387,NA,NA,68.4161526226189,1273.18724851441,213.574752917262,384.254645356387
"TCGA.B5.A1MV",429.261117528468,537.081498822838,154.32525771102,NA,NA,494.274963396957,NA,2830.14097592646,NA,140.475224096915,2242.56489615434,7050.75545453113,NA,2830.14097592646
"TCGA.EO.A22X",189.848342578092,108.242376888533,NA,NA,670.579413426973,NA,NA,NA,NA,NA,1558.31403670304,1820.31089709739,696.001167114133,0
"TCGA.EY.A1GJ",77.2804922486228,22.6185864816705,NA,NA,131.020700468724,7.09615873703089,NA,NA,NA,2.54954561513997,434.964193421624,1047.85709436571,278.478478650987,0
"TCGA.A5.A0GD",102.458629670188,54.8355616324615,NA,NA,NA,22.2721316007473,37.6724387236909,1056.89927118816,NA,50.2384610408536,173.04444369055,2391.17811438982,NA,1056.89927118816
"TCGA.D1.A15X",NA,171.559269227544,NA,NA,NA,81.4856544907412,133.619919782513,1620.50516777598,NA,289.599206792645,1606.09035741797,3264.80978710393,716.646652647855,1620.50516777598
"TCGA.EY.A5W2",513.349682071528,601.356796308298,NA,NA,NA,154.641020550888,140.411998104939,3314.63499601599,NA,125.972735603804,2963.23973824268,7407.18145419227,NA,3314.63499601599
"TCGA.BS.A0U7",172.876285605555,84.5199399932465,84.0276261064644,NA,NA,27.9144235220418,NA,NA,NA,126.72650983889,2234.92258450697,4776.85951353492,176.997299190158,0
"TCGA.A5.A0R9",381.523553203454,462.75240932077,NA,88.1046583553779,NA,57.3236050638435,NA,3074.97985982596,NA,83.5083560465076,1625.11641086113,5297.67300746626,NA,3074.97985982596
"TCGA.A5.A1OF",179.684151727615,1295.59605212425,NA,401.997263380909,85.8127256157107,229.781169722624,NA,7583.56559919195,NA,NA,NA,NA,NA,7583.56559919195
"TCGA.SL.A6JA",163.904996055928,117.252436833331,NA,NA,NA,92.9306291393772,40.0865432648419,1232.93636454511,NA,52.3464309307718,751.10310331183,5416.39465527376,NA,1232.93636454511
"TCGA.A5.A3LO",175.246068447821,378.454488685734,NA,59.1522825110344,409.635577072279,159.323070360466,NA,3840.57458670366,NA,NA,NA,3084.89236746459,284.424037689881,3840.57458670366
"TCGA.BS.A0V8",76.8787617163364,45.6251594814402,NA,NA,468.83200558756,17.8804285672011,NA,294.537836090493,NA,NA,696.688736288781,950.068008692677,395.285801970967,294.537836090493
"TCGA.BK.A0CC",430.913980240589,NA,NA,NA,370.320956236946,NA,NA,85.8048375246201,NA,NA,NA,3493.70680792611,831.556908459665,85.8048375246201
"TCGA.BK.A0CC.1",145.926768585085,14.6410747272434,264.919531877795,NA,NA,134.986991397284,12.8107523984933,813.140448841607,NA,NA,NA,2636.69871750561,39.0823029614138,813.140448841607
"TCGA.BK.A0CC.2",177.808873770852,65.6519240048699,55.7199169886053,NA,353.952315843624,NA,40.0277591219466,NA,NA,NA,764.285097313133,3827.5005862346,1033.03854893766,0
"TCGA.EO.A3AS",192.263512381979,49.812663349624,8.01662213248089,NA,369.027833137324,NA,NA,NA,NA,5.95933151575981,932.44625955207,2535.96085778101,552.961863724856,0
"TCGA.BG.A0W1",733.480725525929,NA,300.98549051423,NA,NA,207.717806063793,46.4632119339269,NA,NA,68.7150491043493,2896.27276388188,11125.5455998312,511.339356174952,0
