"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_34","Signature_35","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.10.0933.1",195.049502288762,468.840097996848,NA,78.8609991642064,295.76943816521,175.10790867581,3999.27553712677,NA,NA,NA,1236.92493423679,NA,730.418970948082,3999.27553712677
"TCGA.30.1856",NA,NA,1227.8304776541,NA,4181.2314027156,2560.3742166585,NA,842.893770138577,NA,7583.26763353704,4512.03688615665,15840.9853064301,14487.1508752853,0
"TCGA.61.2110",115.882516556686,34.1956953965896,NA,NA,NA,89.2595960293372,905.826830104802,NA,NA,NA,2338.73095970803,146.186252767772,396.282880515375,905.826830104802
"TCGA.24.1843",246.409759501727,NA,NA,9.36805191626873,325.315266792586,NA,698.641051890424,NA,NA,223.762355858185,2663.69225905769,772.637188363678,307.047007610994,698.641051890424
"TCGA.20.1683",330.393150479706,5.82506647169989,NA,NA,350.683432934157,75.7190042413754,1111.1818721754,NA,NA,NA,4189.25089447492,246.18868916713,564.201951368141,1111.1818721754
"TCGA.24.1845",30.1850237852444,53.7089088362243,NA,NA,1192.42396263119,NA,209.464355234809,NA,77.7145614003448,NA,1912.68077512128,828.923043968233,36.5082496202918,209.464355234809
"TCGA.04.1343.1",41.4945888051543,NA,1058.03128947071,NA,340.228395790445,901.089296730232,NA,NA,NA,NA,2846.63795454964,700.696338440107,231.203044662889,0
"TCGA.61.2009",80.7461624178347,102.308465934945,86.1148688687036,NA,1190.42793161097,191.149118521627,687.504980075539,NA,NA,NA,1836.28343599185,979.52709672177,NA,687.504980075539
"TCGA.13.1488",562.435820756473,62.6427071961073,716.404910469373,NA,NA,526.144525337211,1524.27402178572,NA,NA,NA,8417.11260732794,929.563306853672,1544.40552183836,1524.27402178572
"TCGA.23.1117.1",404.613030279526,NA,94.2351878190912,NA,478.437612525808,140.458689018637,606.176105784635,NA,NA,NA,4298.96285084037,784.598416125748,452.853909436294,606.176105784635
"TCGA.13.0795.1",51.8705033206003,NA,103.546652730073,17.9272790832419,240.240996198104,73.3788026102104,NA,NA,NA,NA,1983.55969853757,534.284511596249,330.378930760327,0
"TCGA.13.1481",312.838603860788,NA,NA,NA,547.574829451062,NA,318.822204087493,NA,NA,NA,1940.66105542387,746.316665936886,26.182818670547,318.822204087493
"TCGA.29.1703",135.623018088141,141.066944872512,NA,NA,209.81748181753,35.715246441743,1094.46387013616,NA,NA,NA,1381.413874976,293.920505138339,177.469875249484,1094.46387013616
"TCGA.04.1638",757.934999844651,NA,NA,NA,299.338660517055,1.03913758988588,628.260729976464,NA,NA,NA,4934.00899033607,400.97079996531,302.249041043423,628.260729976464
"TCGA.13.1487.1",230.525026543521,323.251861522218,136.398539155824,NA,792.416577223903,166.902006905267,2961.27508259768,NA,NA,NA,5889.38170321063,NA,1607.63136676289,2961.27508259768
"TCGA.04.1655",7706.35567925445,NA,NA,1150.48663764549,19428.4485128674,1471.18557382397,NA,NA,2509.04728303386,8096.7709102011,38766.3042624223,NA,NA,0
"TCGA.13.0924",97.8093106059274,48.3783210035414,16.9175512245098,NA,391.389807805078,25.8783930698786,819.31693343618,NA,NA,NA,625.252188839759,NA,66.8359799977076,819.31693343618
"TCGA.25.2408",597.809299676197,NA,NA,NA,279.676492902356,NA,358.297789667531,NA,96.9425317533333,71.6000788593842,4370.44514865825,471.793856880288,27.8065194116365,358.297789667531
"TCGA.04.1357",392.195290267987,637.754673612829,NA,180.30504402591,NA,253.207108562352,4585.15894599306,NA,NA,NA,2490.24096584391,NA,1424.8348999801,4585.15894599306
"TCGA.13.0723",164.892229399434,13.4078621964373,NA,NA,393.307384801152,38.735225860226,485.968548525278,NA,NA,NA,2264.78336501979,451.720738582071,223.066784299231,485.968548525278
"TCGA.04.1353",64.1110117750603,NA,49.3462341635843,NA,354.714104579122,NA,1203.54871315973,NA,266.028008348837,282.645455818123,1165.13455569086,NA,869.872776664383,1203.54871315973
"TCGA.61.1919",104.921699800142,33.0701665176939,33.0669496144855,10.563582925237,NA,61.582263110174,1010.67672048507,NA,NA,NA,1930.98034850756,NA,442.108782111843,1010.67672048507
"TCGA.24.1565",165.313285411856,283.741209209433,254.009958799345,NA,760.672303150699,173.07898371083,3131.08515703428,NA,NA,NA,3753.45350141752,NA,1422.58198446782,3131.08515703428
"TCGA.61.2109",325.223640420913,366.964964938324,NA,99.0244748171352,454.775150790404,185.160119183049,3345.45812599077,NA,NA,NA,5307.64267880713,NA,1557.65636933175,3345.45812599077
"TCGA.23.2078",172.25488215565,NA,62.8634696129011,NA,290.117807491196,49.0299277718121,1240.52339027346,NA,NA,NA,4152.59302123708,522.093906110988,784.551351429947,1240.52339027346
"TCGA.13.1484",113.97380492162,65.4201273294894,19.4866637186854,NA,311.405712602752,NA,508.119577836006,NA,NA,NA,2644.4547106749,454.675008370502,278.886976562128,508.119577836006
"TCGA.04.1348",70.8912060204622,104.451813950475,NA,NA,138.816693322296,36.0999225100951,875.677689170566,NA,NA,NA,1574.74773087795,315.459022436674,227.928840525505,875.677689170566
"TCGA.04.1348.1",224.512960215734,290.581453303214,NA,84.5691952264812,NA,140.312997333459,1701.26411154649,NA,NA,NA,1375.39428605181,631.323164764014,444.733215930774,1701.26411154649
"TCGA.59.2354",33.1195919644826,46.6770168724808,NA,NA,827.630143693046,104.560764394951,413.402116603954,NA,NA,NA,1995.4217066381,736.138641896159,NA,413.402116603954
"TCGA.20.0996",96.9529379691414,101.698574417395,NA,NA,853.77991770022,NA,647.227700206706,NA,NA,NA,2324.15175300481,492.70859135312,152.461132023549,647.227700206706
"TCGA.3P.A9WA",305.885934940902,133.722822877397,NA,39.8135511576037,70.9458154108507,NA,2503.46786760229,NA,NA,NA,5567.0397601021,180.997836416022,866.592854812152,2503.46786760229
"TCGA.13.0760",842.9064786589,75.750576555742,318.762673124772,11.2171306274012,NA,515.356005687231,754.497565785722,NA,NA,NA,10054.5551529724,NA,1290.15181516997,754.497565785722
"TCGA.13.0760.1",189.592098854454,56.0128899640631,NA,NA,48.2105250800518,NA,1521.32523756414,NA,NA,NA,3049.60191810017,NA,315.052130014999,1521.32523756414
"TCGA.13.1496",NA,NA,74.4638744480759,7.24054388818956,551.765199268314,10.5683508567743,233.078233468771,NA,NA,NA,1379.30428168921,616.982272081818,226.988906346698,233.078233468771
"TCGA.36.2545",131.268674013097,NA,84.3265208999702,NA,248.281691117661,57.6566386524861,467.791111683828,NA,NA,NA,3647.80554048504,596.326689435826,459.714670461421,467.791111683828
"TCGA.24.1564",53.4069200879693,NA,50.6302268600189,NA,145.309946075485,77.7337050193946,1017.67814334264,NA,NA,NA,1745.48241617081,390.568599180895,477.943460244904,1017.67814334264
"TCGA.24.2261",303.799832197213,NA,112.075462529757,NA,866.643437690466,70.4680275534041,1085.3144434821,NA,NA,NA,3555.99866740801,906.654064734573,524.961866347011,1085.3144434821
"TCGA.20.0996.1",64.0207320867643,NA,32.5095968573713,NA,734.166762169518,89.1432654916995,NA,NA,NA,NA,2072.35421189156,1119.21879481912,37.139571868259,0
"TCGA.23.2077",132.975923863189,131.740014155464,NA,22.1200778828022,91.5664703211912,NA,937.439585672437,NA,NA,NA,1854.31230415077,377.262715373673,61.8177145881405,937.439585672437
"TCGA.13.0889",458.201361275216,53.3619457935808,30.1317591424894,NA,NA,NA,433.973220205603,NA,NA,NA,4464.48447463603,62.5573068524993,570.234811976036,433.973220205603
"TCGA.13.1482",346.810361357317,NA,8.73704772963727,NA,278.117691219592,NA,NA,258.826421884842,852.844677062036,NA,NA,NA,5679.503260055,0
"TCGA.10.0926",95.8640738212293,54.5996397257254,21.7058837850271,NA,649.85783580047,NA,395.005444866771,NA,NA,NA,2265.50176721556,433.252495110152,312.425812119763,395.005444866771
