"","Signature_1","Signature_13","Signature_17a","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_30","Signature_34","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.AC.A2B8",46.5195141343815,NA,63.8495621208834,27.3625261772275,134.139779046396,NA,752.954625177672,NA,NA,NA,373.242883711037,131.686991086069,276.208766489545,752.954625177672
"TCGA.A2.A0T3",NA,NA,77.4321044452611,31.8139539751357,NA,119.059692036119,1443.18529558144,NA,NA,500.020135838854,1979.00874915047,683.530063562851,1172.84032049522,1443.18529558144
"TCGA.A2.A0T6",475.181597916631,153.784878680781,NA,132.416077771663,NA,152.378657095706,3495.71724099174,NA,NA,NA,10637.2513888878,701.800685372588,2058.85845386764,3495.71724099174
"TCGA.A1.A0SQ",122.025466122368,NA,116.962696721738,46.4266240811869,567.318182431467,73.701376496085,1685.45217319448,NA,NA,NA,698.268185108516,NA,431.897843687407,1685.45217319448
"TCGA.AC.A3BB",270.259336985068,NA,135.861547889325,6.46967765767119,38.7312477309463,47.0479755713498,2075.82459076818,NA,NA,NA,2250.00584224251,NA,369.511388491878,2075.82459076818
"TCGA.LL.A7SZ",153.38587323378,52.1143577208464,110.783913499817,NA,103.700491640428,155.425119356486,1777.81748644916,NA,NA,NA,1746.28620936612,NA,588.448771016687,1777.81748644916
"TCGA.B6.A0WZ",208.886996064941,NA,180.254694611828,56.5858962891345,655.406645403306,114.886263796405,3048.45490573461,NA,NA,NA,1871.224796542,NA,684.784622324024,3048.45490573461
"TCGA.BH.AB28",66.9765663384253,24.2599112771235,42.9773578050459,NA,339.226240892443,NA,395.607723686124,NA,NA,NA,1020.93856987543,162.577068253576,144.546706567729,395.607723686124
"TCGA.D8.A1XG",75.9417232281075,NA,105.22191447358,NA,NA,145.406385341324,972.292556671177,NA,NA,109.603669307243,1972.94964545263,149.967724830063,520.648503036342,972.292556671177
"TCGA.EW.A1P3",142.79365095417,NA,217.960024362308,90.2731694249045,864.938959777909,173.65623539254,4014.51256591033,NA,NA,NA,1360.21077229946,NA,926.469036456418,4014.51256591033
"TCGA.BH.A0H7",27.1692045122507,NA,144.843882329604,NA,1698.06067990793,3.04923675504555,1186.71797341258,NA,NA,NA,1408.20913226612,981.61470773498,53.2849229825409,1186.71797341258
"TCGA.A8.A0A4",639.113471245863,NA,72.3212642873924,NA,519.106328117045,NA,580.314921604027,NA,NA,8.46972452193113,3661.8601041143,463.226597279949,235.495857985039,580.314921604027
"TCGA.AN.A0AM",NA,NA,261.792933244306,NA,NA,0.349046770298951,851.347908237982,441.334594016175,NA,525.549093829355,4189.26361554205,906.475749549782,1515.43132908486,851.347908237982
"TCGA.BH.A0E0",238.02157373488,NA,121.16799651439,NA,479.281815122637,24.338663647074,965.421660856166,NA,NA,NA,2265.13000978258,327.309200372468,183.116993547774,965.421660856166
"TCGA.E2.A15J",620.831799172991,NA,38.8669208403004,NA,311.524011766759,NA,NA,45.8881899016698,NA,99.8351723522411,3658.99765991984,767.077159499063,167.512186625667,0
"TCGA.E2.A14U",430.346271120744,NA,NA,35.7189403884545,478.236525415689,85.1241356591399,1215.2246890664,NA,NA,NA,2506.11399891718,685.515687194898,285.769004277806,1215.2246890664
"TCGA.A7.A26E",151.175491780273,NA,73.4559525160641,7.07354802962648,201.37857296386,NA,374.613632252021,40.7209841694824,NA,NA,2437.1428055845,NA,220.24116953018,374.613632252021
"TCGA.OL.A5RV",NA,186.100692273915,102.474424062313,NA,NA,163.148950192509,1328.1109129001,NA,NA,611.236337501485,2556.79046574218,893.629409811971,1020.06331346947,1328.1109129001
"TCGA.EW.A1P4",182.46819955156,NA,180.020408061715,27.9692437632024,464.334597512986,82.546271300426,2805.98218591338,NA,NA,NA,885.488099362729,NA,576.837861266136,2805.98218591338
"TCGA.E2.A14R",77.6605066141394,NA,107.534593531913,48.784982555844,543.33150489923,63.6022568121267,2168.59730041445,NA,NA,NA,2325.60076732571,NA,584.101375446352,2168.59730041445
"TCGA.B6.A0IN",365.14557189783,NA,132.616524434676,NA,328.319081870836,59.3858233784116,1540.4414033827,NA,NA,NA,5700.6023023852,711.789870024528,486.516859343311,1540.4414033827
"TCGA.AC.A5EI",97.3449540239824,NA,80.1038373209382,NA,599.253064625013,93.378549096539,1452.34492651597,NA,NA,NA,978.216017657359,371.571167960236,428.070525089192,1452.34492651597
"TCGA.B6.A0X1",116.643248967629,NA,35.8757334616357,10.0877122756141,217.542739059492,NA,1026.84177925814,NA,NA,NA,1083.27064151724,76.5142798005197,124.986077554419,1026.84177925814
"TCGA.B6.A0IB",326.987042255118,NA,143.555557952355,NA,406.953414790364,99.6591330092994,1810.16469749886,NA,NA,NA,6303.87863975355,551.50643091268,997.489959675294,1810.16469749886
"TCGA.B6.A0WS",89.0263421148056,NA,78.8549033309333,14.9691907343732,NA,122.361811488427,1395.51742055081,NA,NA,NA,1957.99326425931,48.8976449858714,832.689157837413,1395.51742055081
"TCGA.A2.A0T1",112.106815708291,NA,60.0082061299274,NA,192.177544691192,33.8652589605139,1264.03919953511,NA,NA,NA,1668.81644096504,214.059935809352,518.536530144513,1264.03919953511
"TCGA.B6.A0I5",1160.38573472292,95.5859317170941,257.740301666049,NA,NA,52.4998918890763,1532.71874905073,NA,NA,NA,12513.6817714195,706.121192064209,1559.30253379476,1532.71874905073
"TCGA.D8.A1JC",406.31901176318,148.821427188519,109.477635999542,NA,454.483231851018,NA,451.138687013026,NA,NA,NA,7506.68104830154,744.502861284857,1209.15102779548,451.138687013026
"TCGA.A8.A085",1831.70629159707,NA,127.835597779116,39.3739273521912,628.115198578314,NA,715.484917689958,NA,NA,NA,4596.53210531568,1023.03267755567,40.2110610831083,715.484917689958
"TCGA.AC.A23C",181.062505993531,NA,116.427122046345,NA,276.480214676712,NA,862.104003176567,106.665485830822,NA,16.9442556599153,2352.660245743,NA,128.731841165559,862.104003176567
"TCGA.AR.A5QP",22.8653287384489,NA,74.5891250532507,NA,290.971413192052,32.2545773344803,606.760309320737,NA,NA,NA,1726.10978115179,582.171451092155,218.745090645959,606.760309320737
"TCGA.C8.A12P",60.3200463547636,NA,103.504519795588,NA,81.5006721347251,NA,1278.27641329618,NA,NA,162.39379116898,1904.71812979733,154.427506352471,554.703455923442,1278.27641329618
"TCGA.AR.A24V",200.440602735077,NA,117.036323024598,NA,259.689035174054,NA,655.730320035488,50.3253294567228,NA,78.9176453623519,1971.9100005839,NA,26.8086465688683,655.730320035488
"TCGA.E9.A1N8",375.287300693548,NA,52.5670218994303,NA,576.655106091568,95.1931170825292,1063.88496227734,NA,NA,NA,2023.2273421823,734.951559179175,245.731605364547,1063.88496227734
"TCGA.D8.A27M",985.057832858292,655.063702459244,401.775979178575,NA,NA,290.283129677221,1592.47381274171,NA,NA,NA,24840.3473899534,2212.26090498974,4859.55082588179,1592.47381274171
"TCGA.AN.A0XV",NA,NA,177.932743493682,NA,NA,228.435885737438,3296.86832277163,409.957228311349,NA,778.656746390807,4100.4457367844,1242.43776465221,1872.71904869902,3296.86832277163
"TCGA.BH.A0H6",157.285073609666,NA,89.1378420138636,39.8488316678261,260.716221389567,38.2917628570516,1570.23822506988,NA,NA,NA,857.865089579785,NA,237.462573129039,1570.23822506988
"TCGA.A2.A1FX",162.317218553143,93.8013199134316,33.7148396823633,NA,NA,47.4601939590687,551.248393113312,NA,NA,NA,2217.84673607576,271.646585559794,237.826129816283,551.248393113312
"TCGA.OL.A66L",NA,NA,56.6238608723139,NA,356.743353909474,28.7745190294715,872.708260320164,NA,NA,166.7697017259,1111.88534779614,227.093744158816,298.927853258283,872.708260320164
"TCGA.Z7.A8R6",608.468235825569,NA,92.3144826659232,NA,385.720232071452,NA,303.513753930878,NA,NA,23.9564975715552,4826.28317609818,614.598351334043,37.9848189484399,303.513753930878
"TCGA.A8.A0AD",250.00948796345,NA,183.968893652355,5.57855925457162,107.722975240695,36.4550067313523,1334.01077515265,NA,NA,NA,2803.43608175293,NA,360.171896649858,1334.01077515265
"TCGA.E9.A1NH",41.5391814011925,11.8815317802716,13.0518766788748,NA,287.259260047228,46.7073858494658,529.935491602189,NA,NA,NA,342.150511752631,NA,77.6344813982816,529.935491602189
"TCGA.A7.A26I.1",613.206916304317,NA,149.643759768662,NA,476.824251572178,412.279430464903,3478.92850939369,NA,NA,NA,5288.99800552542,658.593481233347,1815.0112455376,3478.92850939369
"TCGA.AO.A0JF",134.84131192461,NA,85.3617406316364,NA,330.462379724197,NA,449.341829874658,65.7735986543803,NA,83.0928069291809,1475.2244018559,NA,NA,449.341829874658
"TCGA.E2.A1AZ",75.5734231665017,68.9502120006457,150.949025587222,NA,NA,57.0624720677889,1047.4282801981,NA,NA,NA,2794.90420717123,295.499937456788,687.848316441872,1047.4282801981
"TCGA.A2.A04R",153.734005064865,281.361936525434,40.696340937717,NA,98.402375355401,424.653577541478,NA,NA,NA,NA,3157.93106689554,516.542033461916,103.759696699535,0
"TCGA.AO.A0J4",220.197363829251,NA,158.022246086438,105.060604445575,462.218908986674,127.84171997374,2998.70470823296,NA,NA,NA,1545.79945291584,NA,790.442884969853,2998.70470823296
"TCGA.AN.A0XR",209.458951360825,111.694639383525,136.378999416464,NA,NA,100.966973928446,2569.27492383956,NA,NA,NA,4009.31834163241,330.287142669234,927.031356053747,2569.27492383956
"TCGA.A7.A4SC",NA,NA,170.973244274069,NA,NA,60.3148272386241,1988.90906139595,330.44464039564,NA,669.099514220766,2104.73403070652,773.939131929471,816.107081716606,1988.90906139595
"TCGA.AC.A3OD.1",473.978554652893,414.381397440167,84.7011852286556,NA,NA,191.945012647333,1064.85767555291,NA,NA,NA,7158.6976562311,813.859144278892,831.830727476904,1064.85767555291
"TCGA.GM.A2DL",35.9237002222543,NA,120.50409721779,NA,NA,59.809336374571,1208.3108782464,64.0590279773606,NA,143.047242919532,2468.83370344212,NA,448.064799884827,1208.3108782464
"TCGA.LL.A5YN",1388.3946599246,NA,83.2826014750422,NA,720.545717845962,NA,609.961530723809,NA,NA,6.99968085203014,4040.47236448765,619.113212119849,285.476694270992,609.961530723809
"TCGA.E2.A152",53.2700757563767,109.726506635129,41.9104574618738,NA,347.993665016429,57.1908785398564,NA,NA,NA,NA,3893.4044703433,989.440663547074,607.173912478366,0
"TCGA.AN.A03Y",1127.04850754933,NA,NA,471.649023203852,11984.6075287705,1035.30007063277,NA,NA,NA,4760.18682481726,3746.69551927372,NA,NA,0
"TCGA.AN.A0FN",100.013009982223,NA,63.6361067951354,32.0917608353818,332.706277398815,60.4599482677641,1149.51161911478,NA,NA,NA,1031.6630059872,NA,276.74861564787,1149.51161911478
"TCGA.A2.A4RX",122.57136160569,379.647970217439,181.325823955214,NA,643.838219062592,306.841342742913,841.808918928169,NA,NA,NA,2951.51496612815,NA,471.223163837587,841.808918928169
"TCGA.AR.A0TR",65.3024341660423,171.259340558714,82.3906009050057,NA,1065.39363716563,158.444080861002,458.23248143771,NA,NA,NA,2208.40706415071,483.88181005047,NA,458.23248143771
"TCGA.A2.A0SU",254.518116015659,39.743851956163,NA,NA,245.059118284016,NA,1143.2278529553,343.839654009148,343.599455978676,NA,NA,308.516189769952,3076.51466380359,1143.2278529553
"TCGA.AQ.A1H2",97.5758950961109,NA,112.539986769713,20.5140162206363,190.346576685512,34.1253920568843,1189.46784275704,NA,NA,NA,1160.68307785847,NA,343.054045128392,1189.46784275704
"TCGA.AN.A0AT",NA,NA,73.3155739590999,NA,215.583063003718,63.6058252997744,1907.83405976878,NA,NA,565.218775061555,1431.61662572395,405.328491412881,448.059563738201,1907.83405976878
"TCGA.BH.A0DX",1804.71661659234,NA,37.7818097696292,NA,170.109852534648,52.0033453824749,837.566831490475,87.0627280971063,NA,NA,936.456842018809,NA,255.280934870255,837.566831490475
"TCGA.BH.A0W4",141.717552998949,40.0447534214223,141.978399481691,NA,NA,65.5174919603486,1122.88489478093,NA,NA,NA,3759.14266413043,147.813767591735,758.80462112522,1122.88489478093
"TCGA.C8.A137",57.7296722964192,94.8628596205979,NA,19.4273144369966,231.323053556366,44.7654380087646,NA,NA,NA,NA,2187.78890729484,496.469416821404,384.561715811621,0
"TCGA.AR.A5QN",170.978901395148,29.0410821387708,73.2217113007219,NA,555.157618496414,NA,213.196726670058,NA,NA,NA,2245.14922651893,589.757841919434,344.360670660218,213.196726670058
"TCGA.B6.A0I6.1",359.341266162016,2169.25289472175,90.6191840913744,NA,NA,1927.66839886188,887.22249740821,188.814550601928,NA,NA,3369.98597112383,NA,251.296444334686,887.22249740821
"TCGA.A7.A13F",NA,NA,149.828619597815,30.7786383869629,458.1177990205,90.157699969416,1655.71613071438,NA,NA,NA,2776.24347367299,199.54701568015,836.11458773645,1655.71613071438
"TCGA.S3.AA12",147.966188403449,19.5026816200044,NA,NA,237.667725473718,NA,NA,440.526328497807,303.403276347917,NA,NA,19.3666371413909,5904.1995463519,0
"TCGA.E2.A1IE",NA,NA,153.146107547566,NA,NA,77.9890872264618,1058.68794164954,102.431002691688,NA,344.702307479671,2372.31729565473,432.704761167685,720.507795856599,1058.68794164954
"TCGA.A2.A3KC",508.269761539182,214.595026171249,160.08908550075,27.8263569723422,NA,NA,892.613335712432,NA,NA,NA,12214.4246767898,1053.25668654404,2282.34629595665,892.613335712432
"TCGA.B6.A0IJ",324.902800114265,72.5362983346983,89.2387711987487,NA,NA,166.905135290551,869.991724045091,NA,NA,NA,4221.72872463836,307.037494903765,376.330375541097,869.991724045091
"TCGA.D8.A1XZ",32.4148482596662,NA,103.953815156733,NA,NA,66.9239635515101,781.415713022036,NA,NA,215.636049779241,1682.71951859232,247.827291193583,575.71432922707,781.415713022036
"TCGA.B6.A0X0",37.592114620481,NA,61.5131721844382,NA,125.792117847947,17.2334054802979,790.276544667296,NA,NA,39.0698716510868,773.960412901097,NA,181.667235762091,790.276544667296
"TCGA.E9.A244",NA,295.911648331747,14.2479807147394,NA,126.587682823852,217.225575867348,401.25527465254,NA,NA,NA,1057.36670855774,265.843624872203,156.971471816664,401.25527465254
"TCGA.AO.A1KT",915.810797946286,NA,NA,2570.3792163117,47723.7090808254,3655.03526109464,NA,NA,NA,22737.6472170716,8618.9541046011,NA,NA,0
"TCGA.D8.A1JD",384.166640102805,NA,127.000558635007,96.2589400439863,477.394634738868,137.183600357226,3171.453975052,NA,NA,NA,1455.12759035081,NA,656.149053113742,3171.453975052
"TCGA.BH.A0HF",154.384656429241,NA,610.168800468669,14.6884309680465,NA,NA,NA,NA,NA,NA,8112.48081844854,NA,2664.87673096047,0
"TCGA.EW.A1P7",192.170918988094,NA,114.252065342453,NA,192.846044520072,46.3043396782193,1731.59306094768,NA,NA,NA,2280.7134774751,247.209901141241,357.890584618966,1731.59306094768
"TCGA.AR.A0U1",82.4510020746937,NA,40.2868413171872,NA,685.556483075605,14.6170489330307,197.409814015013,NA,NA,NA,1817.03388974144,718.005495362182,69.022258141451,197.409814015013
"TCGA.A2.A0ST",82.63595297256,NA,90.0451806625133,NA,221.007560476357,41.6006806154309,1025.02296134509,NA,NA,NA,1048.23184315701,91.8047201191153,353.373989669469,1025.02296134509
"TCGA.LL.A6FR",378.498382181283,NA,12.1373277026662,NA,736.246503574561,17.3781454477494,NA,205.230457683914,NA,14.6178642494718,3054.57319454009,1222.45374650273,NA,0
"TCGA.D8.A13Y",169.175222541289,40.6432224497582,262.433543899319,31.4781220099433,NA,NA,1514.7229198304,215.04990511591,NA,NA,5242.9792528927,NA,1162.67309132616,1514.7229198304
"TCGA.A2.A04N",9157.70284875655,NA,NA,1591.29974843852,14003.0181534705,256.073111883951,NA,NA,NA,15953.933442394,39966.5219968451,NA,247.541151999463,0
"TCGA.AC.A2FB",59.1474557805065,NA,14.0965543717825,8.15930677128577,142.72770981421,NA,320.670384475908,NA,NA,NA,855.373992597843,54.1106425283297,106.64736434916,320.670384475908
"TCGA.AR.A250",50.8017680108408,45.0838902333933,36.5379817160221,NA,608.674889578147,NA,473.082230461734,NA,NA,NA,1786.75613188672,545.493155820134,164.081530794836,473.082230461734
"TCGA.AO.A0JC",277.020337142703,26.7216203637382,49.7474185367741,NA,712.417773241781,44.7000848350138,NA,NA,NA,NA,2766.02653253059,1139.06463566024,108.777504195809,0
"TCGA.E2.A1IL",66.4688749670259,NA,14.8873909054998,NA,621.875870331239,40.8104477078651,980.631135205994,NA,NA,NA,256.108811100189,140.589076298588,55.9832544739913,980.631135205994
"TCGA.A2.A25A",180.683310244323,NA,NA,NA,490.886076682058,NA,1304.42175295527,366.885434879155,NA,1528.01128484218,3448.31512562553,1778.27854265229,1900.13357966871,1304.42175295527
"TCGA.BH.A0RX",19.2891599838601,NA,NA,NA,691.89190454732,61.2262235772227,104.722687166479,95.1066167014131,NA,NA,1968.41540951782,1047.38451183666,73.3685821909016,104.722687166479
"TCGA.AN.A03X",NA,47.506735289391,53.8197130157634,NA,664.452086657767,39.263889345222,667.319393545305,NA,NA,NA,2756.15949650787,665.298767156915,465.058377560727,667.319393545305
"TCGA.E2.A15O",233.161919943843,141.199387002147,NA,NA,154.112555046361,90.7120070439747,683.978545842374,NA,NA,NA,5352.84740251334,590.022797294676,984.906498997204,683.978545842374
"TCGA.A2.A0CM",NA,129.038516961236,NA,22.7647466502464,513.928067631365,118.15724973716,288.709698856543,NA,NA,NA,4947.17464956083,1512.04476620055,1085.55090017076,288.709698856543
"TCGA.LL.A5YM",33.2783925495616,29.7383094227974,75.4998060799731,NA,NA,21.9421778618876,569.293993269164,NA,NA,NA,1683.55193483915,147.571704375871,324.603365347159,569.293993269164
"TCGA.D8.A1X5",170.594335765606,37.8663954956569,64.885540915167,NA,562.222883721695,NA,273.04710591461,NA,NA,NA,2513.60566487777,679.968889598429,287.793257182916,273.04710591461
"TCGA.AO.A0J6",44.4054618064651,12.0019733146343,32.9086722441419,NA,632.329111704903,NA,21.597216028459,NA,NA,NA,1818.99731691506,849.298717790941,167.147684683639,21.597216028459
"TCGA.BH.A18R",355.847876399807,NA,89.364164238771,13.9224860540728,297.615606838863,NA,648.964687995953,NA,NA,NA,2327.05561130549,531.42181520514,67.1928298464969,648.964687995953
"TCGA.LL.A73Y",230.234723155974,NA,213.286530246895,15.6086071091918,30.0166450171193,NA,2568.65608991452,NA,NA,NA,4092.54577454854,50.57798403823,616.329559346208,2568.65608991452
"TCGA.B6.A0WW",84.1074965954487,NA,51.9880711177077,42.9757562936458,1028.66123822852,289.593339159128,2943.96587805444,NA,NA,NA,154.749424457704,NA,438.885997047172,2943.96587805444
"TCGA.BH.A0EB",229.67815266307,NA,207.982027619402,49.6972648441641,456.340432298397,169.145797616622,3694.13234511079,NA,NA,NA,1175.02969943986,NA,696.471382990151,3694.13234511079
"TCGA.E2.A576",56.1122051760965,NA,32.0674062088403,NA,96.4786586636298,16.0058890746388,588.152779129024,NA,NA,NA,870.987842558741,92.5910260528975,306.398500455874,588.152779129024
"TCGA.EW.A1J1",NA,NA,70.8453630007927,NA,398.358640689188,NA,1897.64234692648,210.059960259496,NA,703.48974567678,1091.6521782363,674.331166456801,820.44869107936,1897.64234692648
"TCGA.EW.A1P6",28.6814524377799,48.8115106223422,41.3079505561664,NA,576.62191860616,23.6699517615574,NA,NA,NA,NA,1724.67593678712,597.687051510839,283.720738563968,0
"TCGA.AC.A23G",798.084379284719,136.77678398433,173.299873005632,NA,NA,163.040549191913,749.789374973607,NA,NA,NA,8084.88999833033,56.184293603883,1050.56340864446,749.789374973607
"TCGA.E9.A1ND",196.714722104091,22.9622128777532,121.553159306173,NA,618.903800472287,92.4053042330798,NA,NA,NA,NA,4160.33266070177,812.613657444234,339.10673795953,0
"TCGA.A2.A3XS",56.2776217197329,NA,20.7695652190631,NA,248.21350926815,88.0610784241299,435.017414642372,NA,NA,NA,1241.89364478065,183.737163008958,200.531746501005,435.017414642372
"TCGA.BH.A0DK",231.654431208608,NA,NA,120.518741706511,749.673876028772,185.996188942651,2921.79907132229,NA,NA,NA,6395.04910668752,835.592991093398,1894.28080497362,2921.79907132229
